run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer
0,79,8.614269370181022e-05,100.0,0.22200812064111233,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,80,0.00010442788495116215,100.0,0.2213562910677865,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,81,8.257814587690221e-05,100.0,0.22005990779958665,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,82,5.341854590718802e-05,100.0,0.22207049168879167,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,83,5.427472579317881e-05,100.0,0.21796118389815092,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,84,8.482418096561132e-05,100.0,0.2187883651186712,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,85,0.00010236420603009766,99.998,0.22284448399441317,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,86,5.226710504989662e-05,100.0,0.22248060950543733,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,87,6.593769174546141e-05,100.0,0.22250235848361627,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,88,3.8884996156087125e-05,100.0,0.2208598924567923,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,89,5.814971997898626e-05,100.0,0.22111981053836643,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,90,4.236073416380777e-05,100.0,0.22183250504313037,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,91,6.354007716830827e-05,99.998,0.22178009632276371,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,92,6.266651780084449e-05,100.0,0.22105674842838197,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,93,3.561776372688358e-05,100.0,0.22131113771349192,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,94,3.913212893106605e-05,100.0,0.22109361899085342,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,95,5.143807297142711e-05,99.998,0.22017516461433842,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,96,3.407191064868631e-05,100.0,0.2204794275201857,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,97,7.267916389717087e-05,99.998,0.22111106635769828,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,98,4.341028978517768e-05,100.0,0.22067008629906923,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,99,3.1552566019390536e-05,100.0,0.21982271881308407,96.29,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
